usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,cpu_utilization,storage_efficiency,region_East US,region_North Europe,region_Southeast Asia,region_West US,resource_type_Container,resource_type_Storage,resource_type_VM,year,month,day,day_of_week,quarter,week_of_year,is_month_start,is_month_end,is_weekend
60,935,410,92.17,0.97,0,0.6060606060606061,0.46890672016048146,0,0,1,0,0,0,1,2023,3,10,4,1,10,0,0,0
89,865,427,92.17,0.97,0,0.898989898989899,0.43358395989974935,0,1,0,0,1,0,0,2023,3,10,4,1,10,0,0,0
54,647,476,92.17,0.97,0,0.5454545454545454,0.3247991967871486,0,1,0,0,0,1,0,2023,3,10,4,1,10,0,0,0
73,1163,216,92.17,0.97,0,0.7373737373737373,0.5832497492477432,0,1,0,0,0,0,1,2023,3,10,4,1,10,0,0,0
72,542,308,92.17,0.97,0,0.7272727272727273,0.27167919799498746,0,0,0,1,1,0,0,2023,3,10,4,1,10,0,0,0
86,1531,399,92.17,0.97,0,0.8686868686868687,0.768574297188755,0,0,0,1,0,1,0,2023,3,10,4,1,10,0,0,0
68,1080,286,92.17,0.97,0,0.6868686868686869,0.5416248746238717,0,0,0,1,0,0,1,2023,3,10,4,1,10,0,0,0
66,1455,372,92.17,0.97,0,0.6666666666666666,0.7293233082706767,1,0,0,0,1,0,0,2023,3,10,4,1,10,0,0,0
57,1444,278,92.17,0.97,0,0.5757575757575758,0.7248995983935743,1,0,0,0,0,1,0,2023,3,10,4,1,10,0,0,0
83,1275,413,92.17,0.97,0,0.8383838383838383,0.6394182547642929,1,0,0,0,0,0,1,2023,3,10,4,1,10,0,0,0
60,1021,470,108.14,0.88,1,0.6060606060606061,0.5125502008032129,0,0,1,0,0,1,0,2023,3,11,5,1,10,0,0,1
81,1391,425,108.14,0.88,1,0.8181818181818182,0.697592778335005,0,0,1,0,0,0,1,2023,3,11,5,1,10,0,0,1
81,850,487,108.14,0.88,1,0.8181818181818182,0.42606516290726815,0,1,0,0,1,0,0,2023,3,11,5,1,10,0,0,1
61,1269,468,108.14,0.88,1,0.6161616161616161,0.6370481927710844,0,1,0,0,0,1,0,2023,3,11,5,1,10,0,0,1
99,648,363,108.14,0.88,1,1.0,0.324974924774323,0,1,0,0,0,0,1,2023,3,11,5,1,10,0,0,1
66,1435,382,108.14,0.88,1,0.6666666666666666,0.7192982456140351,0,0,1,0,1,0,0,2023,3,11,5,1,10,0,0,1
85,1905,277,108.14,0.88,1,0.8585858585858586,0.9563253012048193,0,0,0,1,0,1,0,2023,3,11,5,1,10,0,0,1
89,1420,248,108.14,0.88,1,0.898989898989899,0.7121364092276831,0,0,0,1,0,0,1,2023,3,11,5,1,10,0,0,1
66,1746,335,108.14,0.88,1,0.6666666666666666,0.8751879699248121,1,0,0,0,1,0,0,2023,3,11,5,1,10,0,0,1
59,1491,419,108.14,0.88,1,0.5959595959595959,0.7484939759036144,1,0,0,0,0,1,0,2023,3,11,5,1,10,0,0,1
54,849,207,108.14,0.88,1,0.5454545454545454,0.42577733199598794,1,0,0,0,0,0,1,2023,3,11,5,1,10,0,0,1
90,668,416,108.14,0.88,1,0.9090909090909091,0.3348370927318296,0,0,0,1,1,0,0,2023,3,11,5,1,10,0,0,1
81,702,455,102.27,1.13,1,0.8181818181818182,0.35240963855421686,0,0,1,0,0,1,0,2023,3,12,6,1,10,0,0,1
56,1162,435,102.27,1.13,1,0.5656565656565656,0.5827482447342026,0,0,1,0,0,0,1,2023,3,12,6,1,10,0,0,1
57,801,437,102.27,1.13,1,0.5757575757575758,0.40150375939849625,0,1,0,0,1,0,0,2023,3,12,6,1,10,0,0,1
70,1920,348,102.27,1.13,1,0.7070707070707071,0.963855421686747,0,1,0,0,0,1,0,2023,3,12,6,1,10,0,0,1
90,1442,217,102.27,1.13,1,0.9090909090909091,0.7231695085255767,0,1,0,0,0,0,1,2023,3,12,6,1,10,0,0,1
71,1161,434,102.27,1.13,1,0.7171717171717171,0.5819548872180451,0,0,1,0,1,0,0,2023,3,12,6,1,10,0,0,1
81,1745,318,102.27,1.13,1,0.8181818181818182,0.876004016064257,0,0,0,1,0,1,0,2023,3,12,6,1,10,0,0,1
98,1387,321,102.27,1.13,1,0.98989898989899,0.6955867602808425,0,0,0,1,0,0,1,2023,3,12,6,1,10,0,0,1
93,1811,373,102.27,1.13,1,0.9393939393939394,0.9077694235588972,1,0,0,0,1,0,0,2023,3,12,6,1,10,0,0,1
74,1289,412,102.27,1.13,1,0.7474747474747475,0.6470883534136547,1,0,0,0,0,1,0,2023,3,12,6,1,10,0,0,1
58,987,323,102.27,1.13,1,0.5858585858585859,0.49498495486459376,1,0,0,0,0,0,1,2023,3,12,6,1,10,0,0,1
88,996,467,102.27,1.13,1,0.8888888888888888,0.4992481203007519,0,0,0,1,1,0,0,2023,3,12,6,1,10,0,0,1
57,628,460,83.93,1.02,0,0.5757575757575758,0.3147869674185464,0,0,1,0,1,0,0,2023,3,13,0,1,11,0,0,0
91,1709,343,83.93,1.02,0,0.9191919191919192,0.8579317269076305,0,0,1,0,0,1,0,2023,3,13,0,1,11,0,0,0
86,1634,335,83.93,1.02,0,0.8686868686868687,0.8194583751253761,0,0,1,0,0,0,1,2023,3,13,0,1,11,0,0,0
88,607,480,83.93,1.02,0,0.8888888888888888,0.3042606516290727,0,1,0,0,1,0,0,2023,3,13,0,1,11,0,0,0
68,522,229,83.93,1.02,0,0.6868686868686869,0.2620481927710843,0,1,0,0,0,1,0,2023,3,13,0,1,11,0,0,0
82,1195,202,83.93,1.02,0,0.8282828282828283,0.5992978936810431,0,1,0,0,0,0,1,2023,3,13,0,1,11,0,0,0
92,920,388,83.93,1.02,0,0.9292929292929293,0.46115288220551376,0,0,0,1,1,0,0,2023,3,13,0,1,11,0,0,0
99,1986,287,83.93,1.02,0,1.0,0.995987963891675,0,0,0,1,0,0,1,2023,3,13,0,1,11,0,0,0
78,712,482,83.93,1.02,0,0.7878787878787878,0.3568922305764411,1,0,0,0,1,0,0,2023,3,13,0,1,11,0,0,0
62,1989,457,83.93,1.02,0,0.6262626262626263,0.9984939759036144,1,0,0,0,0,1,0,2023,3,13,0,1,11,0,0,0
74,1033,484,83.93,1.02,0,0.7474747474747475,0.5180541624874624,1,0,0,0,0,0,1,2023,3,13,0,1,11,0,0,0
93,960,477,83.93,1.02,0,0.9393939393939394,0.4819277108433735,0,0,0,1,0,1,0,2023,3,13,0,1,11,0,0,0
61,708,213,102.6,1.08,0,0.6161616161616161,0.35542168674698793,0,1,0,0,0,1,0,2023,3,14,1,1,11,0,0,0
68,1624,385,102.6,1.08,0,0.6868686868686869,0.8152610441767069,0,0,1,0,0,1,0,2023,3,14,1,1,11,0,0,0
60,1514,269,102.6,1.08,0,0.6060606060606061,0.7592778335005015,0,0,1,0,0,0,1,2023,3,14,1,1,11,0,0,0
83,1960,219,102.6,1.08,0,0.8383838383838383,0.9824561403508771,0,1,0,0,1,0,0,2023,3,14,1,1,11,0,0,0
91,1101,253,102.6,1.08,0,0.9191919191919192,0.5521564694082247,0,1,0,0,0,0,1,2023,3,14,1,1,11,0,0,0
53,1904,331,102.6,1.08,0,0.5353535353535354,0.9543859649122807,0,0,1,0,1,0,0,2023,3,14,1,1,11,0,0,0
90,611,212,102.6,1.08,0,0.9090909090909091,0.30672690763052207,0,0,0,1,0,1,0,2023,3,14,1,1,11,0,0,0
52,948,303,102.6,1.08,0,0.5252525252525253,0.4754262788365095,1,0,0,0,0,0,1,2023,3,14,1,1,11,0,0,0
84,1747,209,102.6,1.08,0,0.8484848484848485,0.8770080321285141,1,0,0,0,0,1,0,2023,3,14,1,1,11,0,0,0
58,999,285,102.6,1.08,0,0.5858585858585859,0.5007518796992482,0,0,0,1,1,0,0,2023,3,14,1,1,11,0,0,0
76,1422,265,102.6,1.08,0,0.7676767676767676,0.7131394182547643,0,0,0,1,0,0,1,2023,3,14,1,1,11,0,0,0
70,801,430,102.6,1.08,0,0.7070707070707071,0.40150375939849625,1,0,0,0,1,0,0,2023,3,14,1,1,11,0,0,0
61,1041,316,87.63,0.87,0,0.6161616161616161,0.5225903614457831,0,0,1,0,0,1,0,2023,3,15,2,1,11,0,0,0
71,1163,308,87.63,0.87,0,0.7171717171717171,0.5832497492477432,0,0,1,0,0,0,1,2023,3,15,2,1,11,0,0,0
68,1842,410,87.63,0.87,0,0.6868686868686869,0.9233082706766917,0,1,0,0,1,0,0,2023,3,15,2,1,11,0,0,0
83,1093,358,87.63,0.87,0,0.8383838383838383,0.5486947791164659,0,1,0,0,0,1,0,2023,3,15,2,1,11,0,0,0
53,1265,223,87.63,0.87,0,0.5353535353535354,0.6344032096288866,0,1,0,0,0,0,1,2023,3,15,2,1,11,0,0,0
80,1367,391,87.63,0.87,0,0.8080808080808081,0.6852130325814536,0,0,1,0,1,0,0,2023,3,15,2,1,11,0,0,0
56,1015,420,87.63,0.87,0,0.5656565656565656,0.5095381526104418,0,0,0,1,0,1,0,2023,3,15,2,1,11,0,0,0
94,1543,472,87.63,0.87,0,0.9494949494949495,0.7738214643931796,0,0,0,1,0,0,1,2023,3,15,2,1,11,0,0,0
87,1441,459,87.63,0.87,0,0.8787878787878788,0.7223057644110276,1,0,0,0,1,0,0,2023,3,15,2,1,11,0,0,0
75,1992,401,87.63,0.87,0,0.7575757575757576,1.0,1,0,0,0,0,1,0,2023,3,15,2,1,11,0,0,0
69,1035,426,87.63,0.87,0,0.696969696969697,0.5190571715145437,1,0,0,0,0,0,1,2023,3,15,2,1,11,0,0,0
63,835,385,87.63,0.87,0,0.6363636363636364,0.41854636591478694,0,0,0,1,1,0,0,2023,3,15,2,1,11,0,0,0
59,549,458,105.22,1.03,0,0.5959595959595959,0.27518796992481204,0,0,1,0,1,0,0,2023,3,16,3,1,11,0,0,0
65,1336,260,105.22,1.03,0,0.6565656565656566,0.6706827309236948,0,0,1,0,0,1,0,2023,3,16,3,1,11,0,0,0
60,636,289,105.22,1.03,0,0.6060606060606061,0.31895687061183553,0,0,1,0,0,0,1,2023,3,16,3,1,11,0,0,0
96,577,323,105.22,1.03,0,0.9696969696969697,0.28922305764411027,0,1,0,0,1,0,0,2023,3,16,3,1,11,0,0,0
96,898,397,105.22,1.03,0,0.9696969696969697,0.4508032128514056,0,1,0,0,0,1,0,2023,3,16,3,1,11,0,0,0
53,1159,439,105.22,1.03,0,0.5353535353535354,0.5812437311935807,0,1,0,0,0,0,1,2023,3,16,3,1,11,0,0,0
94,660,397,105.22,1.03,0,0.9494949494949495,0.3308270676691729,0,0,0,1,1,0,0,2023,3,16,3,1,11,0,0,0
98,1262,450,105.22,1.03,0,0.98989898989899,0.6328986960882648,0,0,0,1,0,0,1,2023,3,16,3,1,11,0,0,0
98,1706,345,105.22,1.03,0,0.98989898989899,0.8551378446115289,1,0,0,0,1,0,0,2023,3,16,3,1,11,0,0,0
68,931,372,105.22,1.03,0,0.6868686868686869,0.46690070210631895,1,0,0,0,0,0,1,2023,3,16,3,1,11,0,0,0
96,1470,317,105.22,1.03,0,0.9696969696969697,0.7379518072289156,0,0,0,1,0,1,0,2023,3,16,3,1,11,0,0,0
85,1873,382,105.22,1.03,0,0.8585858585858586,0.9402610441767069,1,0,0,0,0,1,0,2023,3,16,3,1,11,0,0,0
80,1484,235,102.5,1.03,0,0.8080808080808081,0.743859649122807,0,0,1,0,1,0,0,2023,3,17,4,1,11,0,0,0
75,1783,325,102.5,1.03,0,0.7575757575757576,0.8941825476429288,0,1,0,0,0,0,1,2023,3,17,4,1,11,0,0,0
95,1887,387,102.5,1.03,0,0.9595959595959596,0.947289156626506,0,0,1,0,0,1,0,2023,3,17,4,1,11,0,0,0
55,1308,381,102.5,1.03,0,0.5555555555555556,0.6559679037111334,0,0,1,0,0,0,1,2023,3,17,4,1,11,0,0,0
73,1836,299,102.5,1.03,0,0.7373737373737373,0.9203007518796993,0,1,0,0,1,0,0,2023,3,17,4,1,11,0,0,0
88,1818,328,102.5,1.03,0,0.8888888888888888,0.9126506024096386,0,1,0,0,0,1,0,2023,3,17,4,1,11,0,0,0
54,855,269,102.5,1.03,0,0.5454545454545454,0.42857142857142855,0,0,0,1,1,0,0,2023,3,17,4,1,11,0,0,0
95,1421,268,102.5,1.03,0,0.9595959595959596,0.7126379137412236,0,0,0,1,0,0,1,2023,3,17,4,1,11,0,0,0
68,1949,234,102.5,1.03,0,0.6868686868686869,0.9769423558897243,1,0,0,0,1,0,0,2023,3,17,4,1,11,0,0,0
94,1209,250,102.5,1.03,0,0.9494949494949495,0.6069277108433735,1,0,0,0,0,1,0,2023,3,17,4,1,11,0,0,0
62,753,317,102.5,1.03,0,0.6262626262626263,0.37763289869608824,1,0,0,0,0,0,1,2023,3,17,4,1,11,0,0,0
78,548,273,102.5,1.03,0,0.7878787878787878,0.2751004016064257,0,0,0,1,0,1,0,2023,3,17,4,1,11,0,0,0
60,1671,342,93.2,1.02,1,0.6060606060606061,0.838855421686747,0,0,1,0,0,1,0,2023,3,18,5,1,11,0,0,1
55,1138,359,93.2,1.02,1,0.5555555555555556,0.5707121364092277,0,0,1,0,0,0,1,2023,3,18,5,1,11,0,0,1
53,1189,206,93.2,1.02,1,0.5353535353535354,0.5959899749373434,0,1,0,0,1,0,0,2023,3,18,5,1,11,0,0,1
92,1964,220,93.2,1.02,1,0.9292929292929293,0.9859437751004017,0,1,0,0,0,1,0,2023,3,18,5,1,11,0,0,1
92,1095,449,93.2,1.02,1,0.9292929292929293,0.549147442326981,0,1,0,0,0,0,1,2023,3,18,5,1,11,0,0,1
97,698,353,93.2,1.02,1,0.9797979797979798,0.349874686716792,0,0,1,0,1,0,0,2023,3,18,5,1,11,0,0,1
80,704,269,93.2,1.02,1,0.8080808080808081,0.3534136546184739,0,0,0,1,0,1,0,2023,3,18,5,1,11,0,0,1
63,1131,381,93.2,1.02,1,0.6363636363636364,0.5672016048144434,0,0,0,1,0,0,1,2023,3,18,5,1,11,0,0,1
56,662,419,93.2,1.02,1,0.5656565656565656,0.3318295739348371,1,0,0,0,1,0,0,2023,3,18,5,1,11,0,0,1
79,1865,419,93.2,1.02,1,0.797979797979798,0.9362449799196787,1,0,0,0,0,1,0,2023,3,18,5,1,11,0,0,1
70,1425,305,93.2,1.02,1,0.7070707070707071,0.7146439317953862,1,0,0,0,0,0,1,2023,3,18,5,1,11,0,0,1
93,1340,427,93.2,1.02,1,0.9393939393939394,0.6716791979949874,0,0,0,1,1,0,0,2023,3,18,5,1,11,0,0,1
50,1341,204,102.93,0.93,1,0.5050505050505051,0.6721804511278195,0,0,1,0,1,0,0,2023,3,19,6,1,11,0,0,1
55,697,297,102.93,0.93,1,0.5555555555555556,0.3498995983935743,0,0,1,0,0,1,0,2023,3,19,6,1,11,0,0,1
98,1028,297,102.93,0.93,1,0.98989898989899,0.5155466399197592,0,0,1,0,0,0,1,2023,3,19,6,1,11,0,0,1
90,922,285,102.93,0.93,1,0.9090909090909091,0.46215538847117793,0,1,0,0,1,0,0,2023,3,19,6,1,11,0,0,1
83,527,242,102.93,0.93,1,0.8383838383838383,0.2645582329317269,0,1,0,0,0,1,0,2023,3,19,6,1,11,0,0,1
82,1092,351,102.93,0.93,1,0.8282828282828283,0.5476429287863591,0,1,0,0,0,0,1,2023,3,19,6,1,11,0,0,1
91,1516,285,102.93,0.93,1,0.9191919191919192,0.7598997493734336,0,0,0,1,1,0,0,2023,3,19,6,1,11,0,0,1
75,1483,360,102.93,0.93,1,0.7575757575757576,0.7437311935807422,0,0,0,1,0,0,1,2023,3,19,6,1,11,0,0,1
67,1654,286,102.93,0.93,1,0.6767676767676768,0.8290726817042606,1,0,0,0,1,0,0,2023,3,19,6,1,11,0,0,1
86,813,220,102.93,0.93,1,0.8686868686868687,0.40813253012048195,1,0,0,0,0,1,0,2023,3,19,6,1,11,0,0,1
93,1395,341,102.93,0.93,1,0.9393939393939394,0.6995987963891676,1,0,0,0,0,0,1,2023,3,19,6,1,11,0,0,1
99,1128,395,102.93,0.93,1,1.0,0.5662650602409639,0,0,0,1,0,1,0,2023,3,19,6,1,11,0,0,1
56,776,219,118.66,1.05,0,0.5656565656565656,0.3895582329317269,0,1,0,0,0,1,0,2023,3,20,0,1,12,0,0,0
64,875,431,118.66,1.05,0,0.6464646464646465,0.4392570281124498,0,0,1,0,0,1,0,2023,3,20,0,1,12,0,0,0
70,578,413,118.66,1.05,0,0.7070707070707071,0.28972431077694233,0,0,1,0,1,0,0,2023,3,20,0,1,12,0,0,0
75,882,267,118.66,1.05,0,0.7575757575757576,0.4421052631578947,0,1,0,0,1,0,0,2023,3,20,0,1,12,0,0,0
98,1459,231,118.66,1.05,0,0.98989898989899,0.7316950852557673,0,1,0,0,0,0,1,2023,3,20,0,1,12,0,0,0
95,1383,413,118.66,1.05,0,0.9595959595959596,0.6935807422266801,0,0,1,0,0,0,1,2023,3,20,0,1,12,0,0,0
73,1817,258,118.66,1.05,0,0.7373737373737373,0.9121485943775101,0,0,0,1,0,1,0,2023,3,20,0,1,12,0,0,0
88,1609,275,118.66,1.05,0,0.8888888888888888,0.8069207622868606,0,0,0,1,0,0,1,2023,3,20,0,1,12,0,0,0
65,934,324,118.66,1.05,0,0.6565656565656566,0.4681704260651629,1,0,0,0,1,0,0,2023,3,20,0,1,12,0,0,0
51,1341,297,118.66,1.05,0,0.5151515151515151,0.6731927710843374,1,0,0,0,0,1,0,2023,3,20,0,1,12,0,0,0
51,521,311,118.66,1.05,0,0.5151515151515151,0.261283851554664,1,0,0,0,0,0,1,2023,3,20,0,1,12,0,0,0
59,1110,391,118.66,1.05,0,0.5959595959595959,0.556390977443609,0,0,0,1,1,0,0,2023,3,20,0,1,12,0,0,0
64,737,303,88.09,1.07,0,0.6464646464646465,0.36997991967871485,0,0,1,0,0,1,0,2023,3,21,1,1,12,0,0,0
57,1066,246,88.09,1.07,0,0.5757575757575758,0.5346038114343029,0,0,1,0,0,0,1,2023,3,21,1,1,12,0,0,0
85,984,284,88.09,1.07,0,0.8585858585858586,0.4932330827067669,0,1,0,0,1,0,0,2023,3,21,1,1,12,0,0,0
61,507,496,88.09,1.07,0,0.6161616161616161,0.2545180722891566,0,1,0,0,0,1,0,2023,3,21,1,1,12,0,0,0
92,1208,466,88.09,1.07,0,0.9292929292929293,0.6058174523570712,0,1,0,0,0,0,1,2023,3,21,1,1,12,0,0,0
67,1053,467,88.09,1.07,0,0.6767676767676768,0.5278195488721804,0,0,1,0,1,0,0,2023,3,21,1,1,12,0,0,0
55,1178,478,88.09,1.07,0,0.5555555555555556,0.5913654618473896,0,0,0,1,0,1,0,2023,3,21,1,1,12,0,0,0
82,1511,426,88.09,1.07,0,0.8282828282828283,0.7577733199598796,0,0,0,1,0,0,1,2023,3,21,1,1,12,0,0,0
74,1777,243,88.09,1.07,0,0.7474747474747475,0.8907268170426065,1,0,0,0,1,0,0,2023,3,21,1,1,12,0,0,0
77,1549,265,88.09,1.07,0,0.7777777777777778,0.7776104417670683,1,0,0,0,0,1,0,2023,3,21,1,1,12,0,0,0
77,1281,367,88.09,1.07,0,0.7777777777777778,0.6424272818455367,1,0,0,0,0,0,1,2023,3,21,1,1,12,0,0,0
74,878,377,88.09,1.07,0,0.7474747474747475,0.44010025062656644,0,0,0,1,1,0,0,2023,3,21,1,1,12,0,0,0
80,746,327,90.25,1.08,0,0.8080808080808081,0.37393483709273184,0,0,1,0,1,0,0,2023,3,22,2,1,12,0,0,0
83,1783,301,90.25,1.08,0,0.8383838383838383,0.8950803212851406,0,0,1,0,0,1,0,2023,3,22,2,1,12,0,0,0
70,1169,468,90.25,1.08,0,0.7070707070707071,0.5862587763289869,0,0,1,0,0,0,1,2023,3,22,2,1,12,0,0,0
50,1074,308,90.25,1.08,0,0.5050505050505051,0.5383458646616541,0,1,0,0,1,0,0,2023,3,22,2,1,12,0,0,0
61,1313,215,90.25,1.08,0,0.6161616161616161,0.6591365461847389,0,1,0,0,0,1,0,2023,3,22,2,1,12,0,0,0
68,1043,336,90.25,1.08,0,0.6868686868686869,0.5230692076228686,0,1,0,0,0,0,1,2023,3,22,2,1,12,0,0,0
79,1465,445,90.25,1.08,0,0.797979797979798,0.7343358395989975,0,0,0,1,1,0,0,2023,3,22,2,1,12,0,0,0
86,1427,375,90.25,1.08,0,0.8686868686868687,0.7156469408224674,0,0,0,1,0,0,1,2023,3,22,2,1,12,0,0,0
50,1514,207,90.25,1.08,0,0.5050505050505051,0.7588972431077694,1,0,0,0,1,0,0,2023,3,22,2,1,12,0,0,0
76,539,419,90.25,1.08,0,0.7676767676767676,0.27058232931726905,1,0,0,0,0,1,0,2023,3,22,2,1,12,0,0,0
51,1274,458,90.25,1.08,0,0.5151515151515151,0.6389167502507522,1,0,0,0,0,0,1,2023,3,22,2,1,12,0,0,0
92,1112,459,90.25,1.08,0,0.9292929292929293,0.5582329317269076,0,0,0,1,0,1,0,2023,3,22,2,1,12,0,0,0
75,1800,355,111.59,0.92,0,0.7575757575757576,0.9036144578313253,0,1,0,0,0,1,0,2023,3,23,3,1,12,0,0,0
66,1336,307,111.59,0.92,0,0.6666666666666666,0.6696741854636592,0,0,1,0,1,0,0,2023,3,23,3,1,12,0,0,0
72,1699,349,111.59,0.92,0,0.7272727272727273,0.8529116465863453,0,0,1,0,0,1,0,2023,3,23,3,1,12,0,0,0
83,540,274,111.59,0.92,0,0.8383838383838383,0.2708124373119358,0,0,1,0,0,0,1,2023,3,23,3,1,12,0,0,0
75,689,362,111.59,0.92,0,0.7575757575757576,0.34536340852130326,0,1,0,0,1,0,0,2023,3,23,3,1,12,0,0,0
61,975,485,111.59,0.92,0,0.6161616161616161,0.4889669007021063,0,1,0,0,0,0,1,2023,3,23,3,1,12,0,0,0
73,1749,330,111.59,0.92,0,0.7373737373737373,0.8766917293233083,0,0,0,1,1,0,0,2023,3,23,3,1,12,0,0,0
68,1900,412,111.59,0.92,0,0.6868686868686869,0.9538152610441767,0,0,0,1,0,1,0,2023,3,23,3,1,12,0,0,0
77,764,333,111.59,0.92,0,0.7777777777777778,0.3831494483450351,0,0,0,1,0,0,1,2023,3,23,3,1,12,0,0,0
54,726,388,111.59,0.92,0,0.5454545454545454,0.36390977443609024,1,0,0,0,1,0,0,2023,3,23,3,1,12,0,0,0
74,1429,353,111.59,0.92,0,0.7474747474747475,0.7173694779116466,1,0,0,0,0,1,0,2023,3,23,3,1,12,0,0,0
76,630,395,111.59,0.92,0,0.7676767676767676,0.3159478435305918,1,0,0,0,0,0,1,2023,3,23,3,1,12,0,0,0
58,1344,406,109.63,1.04,0,0.5858585858585859,0.6736842105263158,0,0,1,0,1,0,0,2023,3,24,4,1,12,0,0,0
95,959,238,109.63,1.04,0,0.9595959595959596,0.48142570281124497,0,0,1,0,0,1,0,2023,3,24,4,1,12,0,0,0
84,1836,316,109.63,1.04,0,0.8484848484848485,0.9207622868605817,0,0,1,0,0,0,1,2023,3,24,4,1,12,0,0,0
64,1714,220,109.63,1.04,0,0.6464646464646465,0.8591478696741854,0,1,0,0,1,0,0,2023,3,24,4,1,12,0,0,0
52,1015,493,109.63,1.04,0,0.5252525252525253,0.5095381526104418,0,1,0,0,0,1,0,2023,3,24,4,1,12,0,0,0
57,1354,327,109.63,1.04,0,0.5757575757575758,0.679037111334002,0,1,0,0,0,0,1,2023,3,24,4,1,12,0,0,0
77,1570,400,109.63,1.04,0,0.7777777777777778,0.7881526104417671,0,0,0,1,0,1,0,2023,3,24,4,1,12,0,0,0
83,1589,447,109.63,1.04,0,0.8383838383838383,0.7968906720160481,0,0,0,1,0,0,1,2023,3,24,4,1,12,0,0,0
69,1392,471,109.63,1.04,0,0.696969696969697,0.6977443609022557,1,0,0,0,1,0,0,2023,3,24,4,1,12,0,0,0
76,1430,488,109.63,1.04,0,0.7676767676767676,0.7178714859437751,1,0,0,0,0,1,0,2023,3,24,4,1,12,0,0,0
60,1361,470,109.63,1.04,0,0.6060606060606061,0.6825476429287863,1,0,0,0,0,0,1,2023,3,24,4,1,12,0,0,0
69,623,200,109.63,1.04,0,0.696969696969697,0.312280701754386,0,0,0,1,1,0,0,2023,3,24,4,1,12,0,0,0
89,1355,469,108.22,1.19,1,0.898989898989899,0.6802208835341366,0,1,0,0,0,1,0,2023,3,25,5,1,12,0,0,1
58,783,372,108.22,1.19,1,0.5858585858585859,0.3924812030075188,0,0,1,0,1,0,0,2023,3,25,5,1,12,0,0,1
52,1949,474,108.22,1.19,1,0.5252525252525253,0.9784136546184738,0,0,1,0,0,1,0,2023,3,25,5,1,12,0,0,1
71,582,309,108.22,1.19,1,0.7171717171717171,0.29187562688064195,0,0,1,0,0,0,1,2023,3,25,5,1,12,0,0,1
75,1113,414,108.22,1.19,1,0.7575757575757576,0.5578947368421052,0,1,0,0,1,0,0,2023,3,25,5,1,12,0,0,1
68,1095,480,108.22,1.19,1,0.6868686868686869,0.549147442326981,0,1,0,0,0,0,1,2023,3,25,5,1,12,0,0,1
67,1638,424,108.22,1.19,1,0.6767676767676768,0.8214643931795386,1,0,0,0,0,0,1,2023,3,25,5,1,12,0,0,1
87,641,299,108.22,1.19,1,0.8787878787878788,0.3217871485943775,0,0,0,1,0,1,0,2023,3,25,5,1,12,0,0,1
83,1387,245,108.22,1.19,1,0.8383838383838383,0.6955867602808425,0,0,0,1,0,0,1,2023,3,25,5,1,12,0,0,1
72,1966,290,108.22,1.19,1,0.7272727272727273,0.9854636591478697,1,0,0,0,1,0,0,2023,3,25,5,1,12,0,0,1
55,1774,418,108.22,1.19,1,0.5555555555555556,0.8905622489959839,1,0,0,0,0,1,0,2023,3,25,5,1,12,0,0,1
57,1201,234,108.22,1.19,1,0.5757575757575758,0.6020050125313283,0,0,0,1,1,0,0,2023,3,25,5,1,12,0,0,1
90,567,463,97.55,0.92,1,0.9090909090909091,0.28463855421686746,0,1,0,0,0,1,0,2023,3,26,6,1,12,0,0,1
98,931,357,97.55,0.92,1,0.98989898989899,0.46736947791164657,0,0,1,0,0,1,0,2023,3,26,6,1,12,0,0,1
65,976,261,97.55,0.92,1,0.6565656565656566,0.48946840521564694,0,0,1,0,0,0,1,2023,3,26,6,1,12,0,0,1
61,1558,466,97.55,0.92,1,0.6161616161616161,0.780952380952381,0,0,1,0,1,0,0,2023,3,26,6,1,12,0,0,1
51,1650,454,97.55,0.92,1,0.5151515151515151,0.8270676691729323,0,1,0,0,1,0,0,2023,3,26,6,1,12,0,0,1
90,833,421,97.55,0.92,1,0.9090909090909091,0.417753259779338,0,1,0,0,0,0,1,2023,3,26,6,1,12,0,0,1
87,1960,363,97.55,0.92,1,0.8787878787878788,0.9824561403508771,1,0,0,0,1,0,0,2023,3,26,6,1,12,0,0,1
58,819,360,97.55,0.92,1,0.5858585858585859,0.411144578313253,0,0,0,1,0,1,0,2023,3,26,6,1,12,0,0,1
89,964,485,97.55,0.92,1,0.898989898989899,0.4834503510531595,0,0,0,1,0,0,1,2023,3,26,6,1,12,0,0,1
68,1442,319,97.55,0.92,1,0.6868686868686869,0.7238955823293173,1,0,0,0,0,1,0,2023,3,26,6,1,12,0,0,1
56,1586,272,97.55,0.92,1,0.5656565656565656,0.7953861584754263,1,0,0,0,0,0,1,2023,3,26,6,1,12,0,0,1
74,1726,426,97.55,0.92,1,0.7474747474747475,0.8651629072681705,0,0,0,1,1,0,0,2023,3,26,6,1,12,0,0,1
53,1978,227,91.1,0.92,0,0.5353535353535354,0.9914786967418546,0,0,1,0,1,0,0,2023,3,27,0,1,13,0,0,0
70,1004,356,91.1,0.92,0,0.7070707070707071,0.5040160642570282,0,0,1,0,0,1,0,2023,3,27,0,1,13,0,0,0
78,905,431,91.1,0.92,0,0.7878787878787878,0.4538615847542628,0,0,1,0,0,0,1,2023,3,27,0,1,13,0,0,0
